"dateTime","wtr_0.5"
2019-08-23 23:00:00,7.942
2019-08-23 23:30:00,7.933
2019-08-24 00:00:00,7.961
2019-08-24 00:30:00,7.999
2019-08-24 01:00:00,8.018
2019-08-24 01:30:00,8.112
2019-08-24 02:00:00,8.046
2019-08-24 02:30:00,7.989
2019-08-24 03:00:00,7.942
2019-08-24 03:30:00,7.885
2019-08-24 04:00:00,7.866
2019-08-24 04:30:00,7.838
2019-08-24 05:00:00,7.819
2019-08-24 05:30:00,7.847
2019-08-24 06:00:00,7.791
2019-08-24 06:30:00,7.895
2019-08-24 07:00:00,8.027
2019-08-24 07:30:00,7.885
2019-08-24 08:00:00,8.018
2019-08-24 08:30:00,7.838
2019-08-24 09:00:00,7.734
2019-08-24 09:30:00,7.914
2019-08-24 10:00:00,7.952
2019-08-24 10:30:00,7.971
2019-08-24 11:00:00,7.942
2019-08-24 11:30:00,7.923
2019-08-24 12:00:00,7.857
2019-08-24 12:30:00,7.933
2019-08-24 13:00:00,7.895
2019-08-24 13:30:00,7.923
2019-08-24 14:00:00,7.885
2019-08-24 14:30:00,7.876
2019-08-24 15:00:00,7.847
2019-08-24 15:30:00,7.819
2019-08-24 16:00:00,7.772
2019-08-24 16:30:00,7.8
2019-08-24 17:00:00,7.762
2019-08-24 17:30:00,7.705
2019-08-24 18:00:00,7.686
2019-08-24 18:30:00,7.686
2019-08-24 19:00:00,7.61
2019-08-24 19:30:00,7.524
2019-08-24 20:00:00,7.448
2019-08-24 20:30:00,7.438
2019-08-24 21:00:00,7.41
2019-08-24 21:30:00,7.381
2019-08-24 22:00:00,7.381
2019-08-24 22:30:00,7.362
2019-08-24 23:00:00,7.381
2019-08-24 23:30:00,7.429
2019-08-25 00:00:00,7.419
2019-08-25 00:30:00,7.448
2019-08-25 01:00:00,7.419
2019-08-25 01:30:00,7.419
2019-08-25 02:00:00,7.391
2019-08-25 02:30:00,7.438
2019-08-25 03:00:00,7.448
2019-08-25 03:30:00,7.467
2019-08-25 04:00:00,7.457
2019-08-25 04:30:00,7.467
2019-08-25 05:00:00,7.486
2019-08-25 05:30:00,7.477
2019-08-25 06:00:00,7.457
2019-08-25 06:30:00,7.457
2019-08-25 07:00:00,7.477
2019-08-25 07:30:00,7.438
2019-08-25 08:00:00,7.438
2019-08-25 08:30:00,7.371
2019-08-25 09:00:00,7.4
2019-08-25 09:30:00,7.343
2019-08-25 10:00:00,7.333
2019-08-25 10:30:00,7.314
2019-08-25 11:00:00,7.285
2019-08-25 11:30:00,7.247
2019-08-25 12:00:00,7.238
2019-08-25 12:30:00,7.19
2019-08-25 13:00:00,7.151
2019-08-25 13:30:00,7.17
2019-08-25 14:00:00,7.113
2019-08-25 14:30:00,7.103
2019-08-25 15:00:00,7.065
2019-08-25 15:30:00,7.046
2019-08-25 16:00:00,6.998
2019-08-25 16:30:00,6.969
2019-08-25 17:00:00,6.94
2019-08-25 17:30:00,6.901
2019-08-25 18:00:00,6.882
2019-08-25 18:30:00,6.872
2019-08-25 19:00:00,6.853
2019-08-25 19:30:00,6.834
2019-08-25 20:00:00,6.814
2019-08-25 20:30:00,6.776
2019-08-25 21:00:00,6.747
2019-08-25 21:30:00,6.805
2019-08-25 22:00:00,6.863
2019-08-25 22:30:00,6.892
2019-08-25 23:00:00,6.988
2019-08-25 23:30:00,7.055
2019-08-26 00:00:00,7.18
2019-08-26 00:30:00,7.247
2019-08-26 01:00:00,7.257
2019-08-26 01:30:00,7.362
2019-08-26 02:00:00,7.543
2019-08-26 02:30:00,7.61
2019-08-26 03:00:00,7.648
2019-08-26 03:30:00,7.648
2019-08-26 04:00:00,7.667
2019-08-26 04:30:00,7.753
2019-08-26 05:00:00,7.658
2019-08-26 05:30:00,7.743
2019-08-26 06:00:00,7.705
2019-08-26 06:30:00,7.667
2019-08-26 07:00:00,7.6
2019-08-26 07:30:00,7.591
2019-08-26 08:00:00,7.572
2019-08-26 08:30:00,7.543
2019-08-26 09:00:00,7.515
2019-08-26 09:30:00,7.467
2019-08-26 10:00:00,7.419
2019-08-26 10:30:00,7.391
2019-08-26 11:00:00,7.381
2019-08-26 11:30:00,7.314
2019-08-26 12:00:00,7.305
2019-08-26 12:30:00,7.257
2019-08-26 13:00:00,7.238
2019-08-26 13:30:00,7.199
2019-08-26 14:00:00,7.151
2019-08-26 14:30:00,7.103
2019-08-26 15:00:00,7.103
2019-08-26 15:30:00,7.074
2019-08-26 16:00:00,6.988
2019-08-26 16:30:00,6.988
2019-08-26 17:00:00,6.969
2019-08-26 17:30:00,6.892
2019-08-26 18:00:00,6.911
2019-08-26 18:30:00,6.882
2019-08-26 19:00:00,6.872
2019-08-26 19:30:00,6.882
2019-08-26 20:00:00,6.805
2019-08-26 20:30:00,6.805
2019-08-26 21:00:00,6.766
2019-08-26 21:30:00,6.786
2019-08-26 22:00:00,6.824
2019-08-26 22:30:00,6.882
2019-08-26 23:00:00,6.921
2019-08-26 23:30:00,7.007
2019-08-27 00:00:00,7.065
2019-08-27 00:30:00,7.209
2019-08-27 01:00:00,7.266
2019-08-27 01:30:00,7.333
2019-08-27 02:00:00,7.362
2019-08-27 02:30:00,7.486
2019-08-27 03:00:00,7.61
2019-08-27 03:30:00,7.648
2019-08-27 04:00:00,7.724
2019-08-27 04:30:00,7.648
2019-08-27 05:00:00,7.686
2019-08-27 05:30:00,7.629
2019-08-27 06:00:00,7.715
2019-08-27 06:30:00,7.619
2019-08-27 07:00:00,7.6
2019-08-27 07:30:00,7.572
2019-08-27 08:00:00,7.534
2019-08-27 08:30:00,7.496
2019-08-27 09:00:00,7.457
2019-08-27 09:30:00,7.448
2019-08-27 10:00:00,7.391
2019-08-27 10:30:00,7.391
2019-08-27 11:00:00,7.391
2019-08-27 11:30:00,7.371
2019-08-27 12:00:00,7.343
2019-08-27 12:30:00,7.333
2019-08-27 13:00:00,7.305
2019-08-27 13:30:00,7.276
2019-08-27 14:00:00,7.247
2019-08-27 14:30:00,7.247
2019-08-27 15:00:00,7.276
2019-08-27 15:30:00,7.218
2019-08-27 16:00:00,7.122
2019-08-27 16:30:00,7.084
2019-08-27 17:00:00,7.055
2019-08-27 17:30:00,6.988
2019-08-27 18:00:00,6.949
2019-08-27 18:30:00,6.921
2019-08-27 19:00:00,6.901
2019-08-27 19:30:00,6.882
2019-08-27 20:00:00,6.843
2019-08-27 20:30:00,6.853
2019-08-27 21:00:00,6.786
2019-08-27 21:30:00,6.766
2019-08-27 22:00:00,6.892
2019-08-27 22:30:00,6.93
2019-08-27 23:00:00,6.998
2019-08-27 23:30:00,7.065
2019-08-28 00:00:00,7.151
2019-08-28 00:30:00,7.228
2019-08-28 01:00:00,7.17
2019-08-28 01:30:00,7.151
2019-08-28 02:00:00,7.247
2019-08-28 02:30:00,7.151
2019-08-28 03:00:00,7.084
2019-08-28 03:30:00,7.199
2019-08-28 04:00:00,7.247
2019-08-28 04:30:00,7.238
2019-08-28 05:00:00,7.247
2019-08-28 05:30:00,7.324
2019-08-28 06:00:00,7.438
2019-08-28 06:30:00,7.581
2019-08-28 07:00:00,7.591
2019-08-28 07:30:00,7.61
2019-08-28 08:00:00,7.648
2019-08-28 08:30:00,7.619
2019-08-28 09:00:00,7.477
2019-08-28 09:30:00,7.486
2019-08-28 10:00:00,7.553
2019-08-28 10:30:00,7.572
2019-08-28 11:00:00,7.581
2019-08-28 11:30:00,7.553
2019-08-28 12:00:00,7.743
2019-08-28 12:30:00,7.743
2019-08-28 13:00:00,7.724
2019-08-28 13:30:00,7.667
2019-08-28 14:00:00,7.638
2019-08-28 14:30:00,7.619
2019-08-28 15:00:00,7.591
2019-08-28 15:30:00,7.543
2019-08-28 16:00:00,7.505
2019-08-28 16:30:00,7.4
2019-08-28 17:00:00,7.314
2019-08-28 17:30:00,7.266
2019-08-28 18:00:00,7.276
2019-08-28 18:30:00,7.247
2019-08-28 19:00:00,7.19
2019-08-28 19:30:00,7.142
2019-08-28 20:00:00,7.142
2019-08-28 20:30:00,7.103
2019-08-28 21:00:00,7.055
2019-08-28 21:30:00,7.074
2019-08-28 22:00:00,7.055
2019-08-28 22:30:00,7.132
2019-08-28 23:00:00,7.247
2019-08-28 23:30:00,7.352
2019-08-29 00:00:00,7.352
2019-08-29 00:30:00,7.524
2019-08-29 01:00:00,7.705
2019-08-29 01:30:00,7.762
2019-08-29 02:00:00,7.876
2019-08-29 02:30:00,7.98
2019-08-29 03:00:00,7.715
2019-08-29 03:30:00,7.629
2019-08-29 04:00:00,7.496
2019-08-29 04:30:00,7.486
2019-08-29 05:00:00,7.677
2019-08-29 05:30:00,7.677
2019-08-29 06:00:00,7.686
2019-08-29 06:30:00,7.724
2019-08-29 07:00:00,7.638
2019-08-29 07:30:00,7.619
2019-08-29 08:00:00,7.638
2019-08-29 08:30:00,7.715
2019-08-29 09:00:00,7.715
2019-08-29 09:30:00,7.677
2019-08-29 10:00:00,7.743
2019-08-29 10:30:00,7.658
2019-08-29 11:00:00,7.638
2019-08-29 11:30:00,7.658
2019-08-29 12:00:00,7.677
2019-08-29 12:30:00,7.591
2019-08-29 13:00:00,7.534
2019-08-29 13:30:00,7.496
2019-08-29 14:00:00,7.448
2019-08-29 14:30:00,7.448
2019-08-29 15:00:00,7.448
2019-08-29 15:30:00,7.381
2019-08-29 16:00:00,7.352
2019-08-29 16:30:00,7.333
2019-08-29 17:00:00,7.343
2019-08-29 17:30:00,7.295
2019-08-29 18:00:00,7.257
2019-08-29 18:30:00,7.228
2019-08-29 19:00:00,7.209
2019-08-29 19:30:00,7.19
2019-08-29 20:00:00,7.161
2019-08-29 20:30:00,7.142
2019-08-29 21:00:00,7.132
2019-08-29 21:30:00,7.151
2019-08-29 22:00:00,7.17
2019-08-29 22:30:00,7.19
2019-08-29 23:00:00,7.218
2019-08-29 23:30:00,7.238
2019-08-30 00:00:00,7.295
2019-08-30 00:30:00,7.362
2019-08-30 01:00:00,7.343
2019-08-30 01:30:00,7.362
2019-08-30 02:00:00,7.4
2019-08-30 02:30:00,7.61
2019-08-30 03:00:00,7.638
2019-08-30 03:30:00,7.638
2019-08-30 04:00:00,7.619
2019-08-30 04:30:00,7.524
2019-08-30 05:00:00,7.505
2019-08-30 05:30:00,7.524
2019-08-30 06:00:00,7.524
2019-08-30 06:30:00,7.524
2019-08-30 07:00:00,7.496
2019-08-30 07:30:00,7.534
2019-08-30 08:00:00,7.591
2019-08-30 08:30:00,7.553
2019-08-30 09:00:00,7.638
2019-08-30 09:30:00,7.696
2019-08-30 10:00:00,7.667
2019-08-30 10:30:00,7.648
2019-08-30 11:00:00,7.648
2019-08-30 11:30:00,7.648
2019-08-30 12:00:00,7.619
2019-08-30 12:30:00,7.658
2019-08-30 13:00:00,7.677
2019-08-30 13:30:00,7.619
2019-08-30 14:00:00,7.591
2019-08-30 14:30:00,7.553
2019-08-30 15:00:00,7.515
2019-08-30 15:30:00,7.496
2019-08-30 16:00:00,7.477
2019-08-30 16:30:00,7.457
2019-08-30 17:00:00,7.4
2019-08-30 17:30:00,7.41
2019-08-30 18:00:00,7.4
2019-08-30 18:30:00,7.371
2019-08-30 19:00:00,7.333
2019-08-30 19:30:00,7.314
2019-08-30 20:00:00,7.295
2019-08-30 20:30:00,7.324
2019-08-30 21:00:00,7.305
2019-08-30 21:30:00,7.305
2019-08-30 22:00:00,7.314
2019-08-30 22:30:00,7.314
2019-08-30 23:00:00,7.381
2019-08-30 23:30:00,7.477
2019-08-31 00:00:00,7.496
2019-08-31 00:30:00,7.6
2019-08-31 01:00:00,7.705
2019-08-31 01:30:00,7.658
2019-08-31 02:00:00,7.715
2019-08-31 02:30:00,7.819
2019-08-31 03:00:00,7.857
2019-08-31 03:30:00,7.98
2019-08-31 04:00:00,8.056
2019-08-31 04:30:00,8.103
2019-08-31 05:00:00,7.952
2019-08-31 05:30:00,7.828
2019-08-31 06:00:00,7.791
2019-08-31 06:30:00,7.971
2019-08-31 07:00:00,7.809
2019-08-31 07:30:00,7.762
2019-08-31 08:00:00,7.762
2019-08-31 08:30:00,7.781
2019-08-31 09:00:00,7.8
2019-08-31 09:30:00,7.819
2019-08-31 10:00:00,7.857
2019-08-31 10:30:00,7.914
2019-08-31 11:00:00,7.847
2019-08-31 11:30:00,7.772
2019-08-31 12:00:00,7.791
2019-08-31 12:30:00,7.772
2019-08-31 13:00:00,7.724
2019-08-31 13:30:00,7.686
2019-08-31 14:00:00,7.696
2019-08-31 14:30:00,7.677
2019-08-31 15:00:00,7.638
2019-08-31 15:30:00,7.638
2019-08-31 16:00:00,7.629
2019-08-31 16:30:00,7.619
2019-08-31 17:00:00,7.591
2019-08-31 17:30:00,7.572
2019-08-31 18:00:00,7.572
2019-08-31 18:30:00,7.505
2019-08-31 19:00:00,7.515
2019-08-31 19:30:00,7.515
2019-08-31 20:00:00,7.515
2019-08-31 20:30:00,7.477
2019-08-31 21:00:00,7.448
2019-08-31 21:30:00,7.477
2019-08-31 22:00:00,7.496
2019-08-31 22:30:00,7.524
2019-08-31 23:00:00,7.638
2019-08-31 23:30:00,7.743
2019-09-01 00:00:00,7.857
2019-09-01 00:30:00,7.923
2019-09-01 01:00:00,7.847
2019-09-01 01:30:00,7.828
2019-09-01 02:00:00,7.895
2019-09-01 02:30:00,7.904
2019-09-01 03:00:00,8.037
2019-09-01 03:30:00,8.131
2019-09-01 04:00:00,8.216
2019-09-01 04:30:00,8.065
2019-09-01 05:00:00,7.885
2019-09-01 05:30:00,7.904
2019-09-01 06:00:00,8.075
2019-09-01 06:30:00,8.235
2019-09-01 07:00:00,8.141
2019-09-01 07:30:00,8.018
2019-09-01 08:00:00,8.027
2019-09-01 08:30:00,8.075
2019-09-01 09:00:00,8.046
2019-09-01 09:30:00,7.819
2019-09-01 10:00:00,7.819
2019-09-01 10:30:00,7.885
2019-09-01 11:00:00,7.989
2019-09-01 11:30:00,7.989
2019-09-01 12:00:00,8.046
2019-09-01 12:30:00,8.046
2019-09-01 13:00:00,8.15
2019-09-01 13:30:00,8.084
2019-09-01 14:00:00,8.084
2019-09-01 14:30:00,8.122
2019-09-01 15:00:00,8.103
2019-09-01 15:30:00,8.084
2019-09-01 16:00:00,8.056
2019-09-01 16:30:00,8.008
2019-09-01 17:00:00,8.008
2019-09-01 17:30:00,7.98
2019-09-01 18:00:00,7.971
2019-09-01 18:30:00,7.942
2019-09-01 19:00:00,7.866
2019-09-01 19:30:00,7.819
2019-09-01 20:00:00,7.838
2019-09-01 20:30:00,7.838
2019-09-01 21:00:00,7.866
2019-09-01 21:30:00,7.885
2019-09-01 22:00:00,7.828
2019-09-01 22:30:00,7.781
2019-09-01 23:00:00,7.895
2019-09-01 23:30:00,8.112
2019-09-02 00:00:00,8.225
2019-09-02 00:30:00,8.027
2019-09-02 01:00:00,7.923
2019-09-02 01:30:00,7.952
2019-09-02 02:00:00,8.225
2019-09-02 02:30:00,8.357
2019-09-02 03:00:00,8.498
2019-09-02 03:30:00,8.451
2019-09-02 04:00:00,8.592
2019-09-02 04:30:00,8.479
2019-09-02 05:00:00,8.282
2019-09-02 05:30:00,8.273
2019-09-02 06:00:00,8.263
2019-09-02 06:30:00,8.216
2019-09-02 07:00:00,8.254
2019-09-02 07:30:00,8.31
2019-09-02 08:00:00,8.376
2019-09-02 08:30:00,8.564
2019-09-02 09:00:00,8.657
2019-09-02 09:30:00,8.854
2019-09-02 10:00:00,8.788
2019-09-02 10:30:00,8.76
2019-09-02 11:00:00,8.695
2019-09-02 11:30:00,8.667
2019-09-02 12:00:00,8.611
2019-09-02 12:30:00,8.507
2019-09-02 13:00:00,8.667
2019-09-02 13:30:00,8.648
2019-09-02 14:00:00,8.601
2019-09-02 14:30:00,8.639
2019-09-02 15:00:00,8.582
2019-09-02 15:30:00,8.536
2019-09-02 16:00:00,8.498
2019-09-02 16:30:00,8.461
2019-09-02 17:00:00,8.451
2019-09-02 17:30:00,8.404
2019-09-02 18:00:00,8.357
2019-09-02 18:30:00,8.404
2019-09-02 19:00:00,8.423
2019-09-02 19:30:00,8.376
2019-09-02 20:00:00,8.357
2019-09-02 20:30:00,8.301
2019-09-02 21:00:00,8.301
2019-09-02 21:30:00,8.329
2019-09-02 22:00:00,8.32
2019-09-02 22:30:00,8.423
2019-09-02 23:00:00,8.517
2019-09-02 23:30:00,8.601
2019-09-03 00:00:00,8.741
2019-09-03 00:30:00,8.826
2019-09-03 01:00:00,8.9
2019-09-03 01:30:00,8.639
2019-09-03 02:00:00,8.788
2019-09-03 02:30:00,8.442
2019-09-03 03:00:00,8.498
2019-09-03 03:30:00,8.667
2019-09-03 04:00:00,8.611
2019-09-03 04:30:00,8.545
2019-09-03 05:00:00,8.629
2019-09-03 05:30:00,8.573
2019-09-03 06:00:00,8.676
2019-09-03 06:30:00,8.667
2019-09-03 07:00:00,8.517
2019-09-03 07:30:00,8.582
2019-09-03 08:00:00,8.629
2019-09-03 08:30:00,8.816
2019-09-03 09:00:00,8.872
2019-09-03 09:30:00,9.04
2019-09-03 10:00:00,9.058
2019-09-03 10:30:00,9.123
2019-09-03 11:00:00,9.142
2019-09-03 11:30:00,8.937
2019-09-03 12:00:00,9.105
2019-09-03 12:30:00,9.096
2019-09-03 13:00:00,9.058
2019-09-03 13:30:00,9.021
2019-09-03 14:00:00,8.956
2019-09-03 14:30:00,8.816
2019-09-03 15:00:00,8.928
2019-09-03 15:30:00,8.844
2019-09-03 16:00:00,8.788
2019-09-03 16:30:00,8.798
2019-09-03 17:00:00,8.479
2019-09-03 17:30:00,8.197
2019-09-03 18:00:00,8.093
2019-09-03 18:30:00,8.385
2019-09-03 19:00:00,8.545
2019-09-03 19:30:00,8.611
2019-09-03 20:00:00,8.676
2019-09-03 20:30:00,8.648
2019-09-03 21:00:00,8.657
2019-09-03 21:30:00,8.385
2019-09-03 22:00:00,8.282
2019-09-03 22:30:00,8.197
2019-09-03 23:00:00,8.235
2019-09-03 23:30:00,8.225
2019-09-04 00:00:00,8.254
2019-09-04 00:30:00,8.423
2019-09-04 01:00:00,8.611
2019-09-04 01:30:00,8.676
2019-09-04 02:00:00,8.704
2019-09-04 02:30:00,8.536
2019-09-04 03:00:00,8.32
2019-09-04 03:30:00,8.451
2019-09-04 04:00:00,8.611
2019-09-04 04:30:00,8.713
2019-09-04 05:00:00,8.404
2019-09-04 05:30:00,8.235
2019-09-04 06:00:00,8.526
2019-09-04 06:30:00,8.442
2019-09-04 07:00:00,8.348
2019-09-04 07:30:00,8.404
2019-09-04 08:00:00,8.826
2019-09-04 08:30:00,8.676
2019-09-04 09:00:00,8.065
2019-09-04 09:30:00,8.244
2019-09-04 10:00:00,8.282
2019-09-04 10:30:00,8.244
2019-09-04 11:00:00,8.235
2019-09-04 11:30:00,8.395
2019-09-04 12:00:00,8.225
2019-09-04 12:30:00,8.254
2019-09-04 13:00:00,8.338
2019-09-04 13:30:00,8.404
2019-09-04 14:00:00,8.489
2019-09-04 14:30:00,8.432
2019-09-04 15:00:00,8.582
2019-09-04 15:30:00,8.779
2019-09-04 16:00:00,8.788
2019-09-04 16:30:00,8.685
2019-09-04 17:00:00,8.414
2019-09-04 17:30:00,7.989
2019-09-04 18:00:00,7.876
2019-09-04 18:30:00,7.895
2019-09-04 19:00:00,8.008
2019-09-04 19:30:00,8.207
2019-09-04 20:00:00,8.395
2019-09-04 20:30:00,8.357
2019-09-04 21:00:00,8.273
2019-09-04 21:30:00,8.263
2019-09-04 22:00:00,8.282
2019-09-04 22:30:00,8.404
2019-09-04 23:00:00,8.32
2019-09-04 23:30:00,8.545
2019-09-05 00:00:00,8.554
2019-09-05 00:30:00,8.657
2019-09-05 01:00:00,8.573
2019-09-05 01:30:00,8.835
2019-09-05 02:00:00,8.798
2019-09-05 02:30:00,8.891
2019-09-05 03:00:00,8.526
2019-09-05 03:30:00,8.338
2019-09-05 04:00:00,8.32
2019-09-05 04:30:00,8.479
2019-09-05 05:00:00,8.937
2019-09-05 05:30:00,9.068
2019-09-05 06:00:00,8.536
2019-09-05 06:30:00,8.489
2019-09-05 07:00:00,8.937
2019-09-05 07:30:00,9.049
2019-09-05 08:00:00,9.003
2019-09-05 08:30:00,8.937
2019-09-05 09:00:00,8.909
2019-09-05 09:30:00,8.854
2019-09-05 10:00:00,8.854
2019-09-05 10:30:00,8.816
2019-09-05 11:00:00,8.788
2019-09-05 11:30:00,8.704
2019-09-05 12:00:00,8.676
2019-09-05 12:30:00,8.704
2019-09-05 13:00:00,8.9
2019-09-05 13:30:00,8.854
2019-09-05 14:00:00,8.844
2019-09-05 14:30:00,8.956
2019-09-05 15:00:00,8.956
2019-09-05 15:30:00,8.704
2019-09-05 16:00:00,8.798
2019-09-05 16:30:00,8.713
2019-09-05 17:00:00,8.667
2019-09-05 17:30:00,8.592
2019-09-05 18:00:00,8.554
2019-09-05 18:30:00,8.507
2019-09-05 19:00:00,8.498
2019-09-05 19:30:00,8.461
2019-09-05 20:00:00,8.442
2019-09-05 20:30:00,8.423
2019-09-05 21:00:00,8.395
2019-09-05 21:30:00,8.395
2019-09-05 22:00:00,8.432
2019-09-05 22:30:00,8.507
2019-09-05 23:00:00,8.545
2019-09-05 23:30:00,8.592
2019-09-06 00:00:00,8.601
2019-09-06 00:30:00,8.601
2019-09-06 01:00:00,8.639
2019-09-06 01:30:00,8.676
2019-09-06 02:00:00,8.582
2019-09-06 02:30:00,8.498
2019-09-06 03:00:00,8.432
2019-09-06 03:30:00,8.498
2019-09-06 04:00:00,8.592
2019-09-06 04:30:00,8.62
2019-09-06 05:00:00,8.639
2019-09-06 05:30:00,8.629
2019-09-06 06:00:00,8.536
2019-09-06 06:30:00,8.611
2019-09-06 07:00:00,8.601
2019-09-06 07:30:00,8.695
2019-09-06 08:00:00,8.695
2019-09-06 08:30:00,8.863
2019-09-06 09:00:00,8.807
2019-09-06 09:30:00,8.826
2019-09-06 10:00:00,8.685
2019-09-06 10:30:00,8.47
2019-09-06 11:00:00,8.348
2019-09-06 11:30:00,8.31
2019-09-06 12:00:00,8.376
2019-09-06 12:30:00,8.357
2019-09-06 13:00:00,8.414
2019-09-06 13:30:00,8.461
2019-09-06 14:00:00,8.507
2019-09-06 14:30:00,8.442
2019-09-06 15:00:00,8.461
2019-09-06 15:30:00,8.451
2019-09-06 16:00:00,8.47
2019-09-06 16:30:00,8.507
2019-09-06 17:00:00,8.564
2019-09-06 17:30:00,8.582
2019-09-06 18:00:00,8.891
2019-09-06 18:30:00,9.021
2019-09-06 19:00:00,8.975
2019-09-06 19:30:00,8.956
2019-09-06 20:00:00,8.947
2019-09-06 20:30:00,8.807
2019-09-06 21:00:00,8.891
2019-09-06 21:30:00,8.798
2019-09-06 22:00:00,8.423
2019-09-06 22:30:00,8.329
2019-09-06 23:00:00,8.197
2019-09-06 23:30:00,8.216
2019-09-07 00:00:00,8.282
2019-09-07 00:30:00,8.254
2019-09-07 01:00:00,8.451
2019-09-07 01:30:00,8.648
2019-09-07 02:00:00,8.695
2019-09-07 02:30:00,8.629
2019-09-07 03:00:00,9.058
2019-09-07 03:30:00,8.984
2019-09-07 04:00:00,8.479
2019-09-07 04:30:00,8.414
2019-09-07 05:00:00,8.367
2019-09-07 05:30:00,8.498
2019-09-07 06:00:00,8.854
2019-09-07 06:30:00,8.984
2019-09-07 07:00:00,9.198
2019-09-07 07:30:00,8.31
2019-09-07 08:00:00,8.027
2019-09-07 08:30:00,8.197
2019-09-07 09:00:00,8.367
2019-09-07 09:30:00,8.395
2019-09-07 10:00:00,8.367
2019-09-07 10:30:00,8.329
2019-09-07 11:00:00,8.225
2019-09-07 11:30:00,8.479
2019-09-07 12:00:00,8.601
2019-09-07 12:30:00,8.648
2019-09-07 13:00:00,8.62
2019-09-07 13:30:00,8.629
2019-09-07 14:00:00,8.807
2019-09-07 14:30:00,8.676
2019-09-07 15:00:00,8.76
2019-09-07 15:30:00,8.723
2019-09-07 16:00:00,8.779
2019-09-07 16:30:00,8.648
2019-09-07 17:00:00,8.704
2019-09-07 17:30:00,8.676
2019-09-07 18:00:00,8.62
2019-09-07 18:30:00,8.573
2019-09-07 19:00:00,8.507
2019-09-07 19:30:00,8.489
2019-09-07 20:00:00,8.461
2019-09-07 20:30:00,8.385
2019-09-07 21:00:00,8.367
2019-09-07 21:30:00,8.348
2019-09-07 22:00:00,8.414
2019-09-07 22:30:00,8.423
2019-09-07 23:00:00,8.404
2019-09-07 23:30:00,8.385
2019-09-08 00:00:00,8.367
2019-09-08 00:30:00,8.423
2019-09-08 01:00:00,8.442
2019-09-08 01:30:00,8.498
2019-09-08 02:00:00,8.611
2019-09-08 02:30:00,8.676
2019-09-08 03:00:00,8.667
2019-09-08 03:30:00,8.713
2019-09-08 04:00:00,8.807
2019-09-08 04:30:00,8.844
2019-09-08 05:00:00,8.751
2019-09-08 05:30:00,8.779
2019-09-08 06:00:00,8.713
2019-09-08 06:30:00,8.685
2019-09-08 07:00:00,8.676
2019-09-08 07:30:00,8.676
2019-09-08 08:00:00,8.657
2019-09-08 08:30:00,8.62
2019-09-08 09:00:00,8.582
2019-09-08 09:30:00,8.564
2019-09-08 10:00:00,8.554
2019-09-08 10:30:00,8.517
2019-09-08 11:00:00,8.498
2019-09-08 11:30:00,8.414
2019-09-08 12:00:00,8.414
2019-09-08 12:30:00,8.414
2019-09-08 13:00:00,8.376
2019-09-08 13:30:00,8.31
2019-09-08 14:00:00,8.32
2019-09-08 14:30:00,8.244
2019-09-08 15:00:00,8.282
2019-09-08 15:30:00,8.254
2019-09-08 16:00:00,8.216
2019-09-08 16:30:00,8.178
2019-09-08 17:00:00,8.169
2019-09-08 17:30:00,8.178
2019-09-08 18:00:00,8.112
2019-09-08 18:30:00,8.122
2019-09-08 19:00:00,8.122
2019-09-08 19:30:00,8.093
2019-09-08 20:00:00,8.075
2019-09-08 20:30:00,8.065
2019-09-08 21:00:00,8.037
2019-09-08 21:30:00,7.98
2019-09-08 22:00:00,8.065
2019-09-08 22:30:00,8.046
2019-09-08 23:00:00,8.075
2019-09-08 23:30:00,8.112
2019-09-09 00:00:00,8.065
2019-09-09 00:30:00,8.103
2019-09-09 01:00:00,8.103
2019-09-09 01:30:00,8.141
2019-09-09 02:00:00,8.018
2019-09-09 02:30:00,8.084
2019-09-09 03:00:00,8.197
2019-09-09 03:30:00,8.273
2019-09-09 04:00:00,8.263
2019-09-09 04:30:00,8.273
2019-09-09 05:00:00,8.367
2019-09-09 05:30:00,8.442
2019-09-09 06:00:00,8.432
2019-09-09 06:30:00,8.414
2019-09-09 07:00:00,8.348
2019-09-09 07:30:00,8.301
2019-09-09 08:00:00,8.301
2019-09-09 08:30:00,8.188
2019-09-09 09:00:00,8.216
2019-09-09 09:30:00,8.244
2019-09-09 10:00:00,8.15
2019-09-09 10:30:00,8.065
2019-09-09 11:00:00,8.027
2019-09-09 11:30:00,8.018
2019-09-09 12:00:00,7.999
2019-09-09 12:30:00,7.952
2019-09-09 13:00:00,7.904
2019-09-09 13:30:00,7.857
2019-09-09 14:00:00,7.847
2019-09-09 14:30:00,7.809
2019-09-09 15:00:00,7.781
2019-09-09 15:30:00,7.743
2019-09-09 16:00:00,7.743
2019-09-09 16:30:00,7.772
2019-09-09 17:00:00,7.753
2019-09-09 17:30:00,7.715
2019-09-09 18:00:00,7.705
2019-09-09 18:30:00,7.677
2019-09-09 19:00:00,7.686
2019-09-09 19:30:00,7.638
2019-09-09 20:00:00,7.61
2019-09-09 20:30:00,7.553
2019-09-09 21:00:00,7.581
2019-09-09 21:30:00,7.562
2019-09-09 22:00:00,7.562
2019-09-09 22:30:00,7.543
2019-09-09 23:00:00,7.553
2019-09-09 23:30:00,7.562
2019-09-10 00:00:00,7.572
2019-09-10 00:30:00,7.667
2019-09-10 01:00:00,7.591
2019-09-10 01:30:00,7.629
